Date,Symbol,Expiry,Option Type,Strike Price,Open,High,Low,Close,Last,Settle Price,Number of Contracts,Turnover,Premium Turnover,Open Interest,Change in OI,Underlying
2012-12-31,NIFTY,2013-01-31,CE,4700.0,1235.75,1235.75,1235.75,1235.75,1235.75,1235.75,5,1484000.0,,74650,0,5905.1
2013-01-01,NIFTY,2013-01-31,CE,4700.0,1271.25,1282.5,1271.25,1282.5,1282.5,1282.5,52,15541000.0,,74650,0,5950.85
2013-01-02,NIFTY,2013-01-31,CE,4700.0,0.0,0.0,0.0,1282.5,1282.5,1325.55,0,0.0,,74650,0,5993.25
2013-01-03,NIFTY,2013-01-31,CE,4700.0,1317.0,1317.0,1317.0,1317.0,1317.0,1317.0,10,3009000.0,,74150,-500,6009.5
2013-01-04,NIFTY,2013-01-31,CE,4700.0,0.0,0.0,0.0,1317.0,1317.0,1345.9,0,0.0,,74150,0,6016.15
2013-01-07,NIFTY,2013-01-31,CE,4700.0,1330.5,1330.5,1324.15,1326.25,1326.25,1326.25,16,4821000.0,,74150,0,5988.4
2013-01-08,NIFTY,2013-01-31,CE,4700.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1,299000.0,,74200,50,6001.7
2013-01-09,NIFTY,2013-01-31,CE,4700.0,1309.65,1309.65,1309.65,1309.65,1309.65,1309.65,2,601000.0,,74200,0,5971.5
2013-01-10,NIFTY,2013-01-31,CE,4700.0,1297.0,1297.0,1297.0,1297.0,1297.0,1297.0,1,300000.0,,74150,-50,5968.65
2013-01-11,NIFTY,2013-01-31,CE,4700.0,1260.0,1260.0,1260.0,1260.0,1260.0,1260.0,2,596000.0,,74250,100,5951.3
2013-01-14,NIFTY,2013-01-31,CE,4700.0,0.0,0.0,0.0,1260.0,1260.0,1342.65,0,0.0,,74250,0,6024.05
2013-01-15,NIFTY,2013-01-31,CE,4700.0,0.0,0.0,0.0,1260.0,1260.0,1374.2,0,0.0,,74250,0,6056.6
2013-01-16,NIFTY,2013-01-31,CE,4700.0,1354.7,1354.7,1300.0,1305.85,1300.0,1305.85,11,3311999.9999999995,,74050,-200,6001.85
2013-01-17,NIFTY,2013-01-31,CE,4700.0,1312.0,1312.0,1312.0,1312.0,1312.0,1312.0,2,601000.0,,73950,-100,6039.2
2013-01-18,NIFTY,2013-01-31,CE,4700.0,0.0,0.0,0.0,1312.0,1312.0,1378.65,0,0.0,,73950,0,6064.4
2013-01-21,NIFTY,2013-01-31,CE,4700.0,1375.95,1385.25,1364.0,1385.25,1385.25,1385.25,27,8194000.0,,73200,-750,6082.3
2013-01-22,NIFTY,2013-01-31,CE,4700.0,1382.0,1382.0,1382.0,1382.0,1382.0,1382.0,2,608000.0,,73100,-100,6048.5
2013-01-23,NIFTY,2013-01-31,CE,4700.0,1361.25,1362.0,1340.0,1340.0,1340.0,1340.0,18,5450000.0,,72300,-800,6054.3
2013-01-24,NIFTY,2013-01-31,CE,4700.0,1344.5,1347.95,1311.1,1314.35,1315.0,1314.35,49,14771000.0,,71850,-450,6019.35
2013-01-25,NIFTY,2013-01-31,CE,4700.0,1323.85,1367.95,1311.5,1365.4,1365.4,1365.4,38,11470000.0,,71200,-650,6074.65
2013-01-28,NIFTY,2013-01-31,CE,4700.0,1369.05,1379.0,1358.0,1369.4,1369.4,1369.4,69,20907000.0,,67900,-3300,6074.8
2013-01-29,NIFTY,2013-01-31,CE,4700.0,1366.65,1412.0,1356.7,1358.5,1358.5,1358.5,231,70504000.0,,56550,-11350,6049.9
2013-01-30,NIFTY,2013-01-31,CE,4700.0,1365.55,1366.7,1347.4,1358.7,1359.0,1358.7,772,233854000.0,,20500,-36050,6055.75
2013-01-31,NIFTY,2013-01-31,CE,4700.0,1346.0,1358.35,1330.0,1331.75,1330.0,0.0,408,123328000.0,,2500,-18000,6034.75
2012-10-26,NIFTY,2013-01-31,CE,4800.0,0.0,0.0,0.0,1016.8,0.0,974.85,0,0.0,,0,0,5664.3
2012-10-29,NIFTY,2013-01-31,CE,4800.0,0.0,0.0,0.0,1016.8,0.0,973.0,0,0.0,,0,0,5665.6
2012-10-30,NIFTY,2013-01-31,CE,4800.0,0.0,0.0,0.0,1016.8,0.0,904.0,0,0.0,,0,0,5597.9
2012-10-31,NIFTY,2013-01-31,CE,4800.0,0.0,0.0,0.0,1016.8,0.0,924.25,0,0.0,,0,0,5619.7
2012-11-01,NIFTY,2013-01-31,CE,4800.0,0.0,0.0,0.0,1016.8,0.0,948.8,0,0.0,,0,0,5645.05
2012-11-02,NIFTY,2013-01-31,CE,4800.0,0.0,0.0,0.0,1016.8,0.0,999.8,0,0.0,,0,0,5697.7
2012-11-05,NIFTY,2013-01-31,CE,4800.0,0.0,0.0,0.0,1016.8,0.0,1002.8,0,0.0,,0,0,5704.2
2012-11-06,NIFTY,2013-01-31,CE,4800.0,0.0,0.0,0.0,1016.8,0.0,1021.75,0,0.0,,0,0,5724.4
2012-11-07,NIFTY,2013-01-31,CE,4800.0,0.0,0.0,0.0,1016.8,0.0,1055.6,0,0.0,,0,0,5760.1
2012-11-08,NIFTY,2013-01-31,CE,4800.0,0.0,0.0,0.0,1016.8,0.0,1033.6,0,0.0,,0,0,5738.75
2012-11-09,NIFTY,2013-01-31,CE,4800.0,0.0,0.0,0.0,1016.8,0.0,980.25,0,0.0,,0,0,5686.25
2012-11-12,NIFTY,2013-01-31,CE,4800.0,0.0,0.0,0.0,1016.8,0.0,974.2,0,0.0,,0,0,5683.7
2012-11-13,NIFTY,2013-01-31,CE,4800.0,0.0,0.0,0.0,1016.8,0.0,956.3,0,0.0,,0,0,5666.95
2012-11-15,NIFTY,2013-01-31,CE,4800.0,0.0,0.0,0.0,1016.8,0.0,918.15,0,0.0,,0,0,5631.0
2012-11-16,NIFTY,2013-01-31,CE,4800.0,0.0,0.0,0.0,1016.8,0.0,860.15,0,0.0,,0,0,5574.05
2012-11-19,NIFTY,2013-01-31,CE,4800.0,840.1,840.1,840.1,840.1,840.1,840.1,300,84602000.0,,15000,15000,5571.4
2012-11-20,NIFTY,2013-01-31,CE,4800.0,0.0,0.0,0.0,840.1,840.1,853.25,0,0.0,,15000,0,5571.55
2012-11-21,NIFTY,2013-01-31,CE,4800.0,0.0,0.0,0.0,840.1,840.1,895.35,0,0.0,,15000,0,5614.8
2012-11-22,NIFTY,2013-01-31,CE,4800.0,0.0,0.0,0.0,840.1,840.1,907.6,0,0.0,,15000,0,5627.75
2012-11-23,NIFTY,2013-01-31,CE,4800.0,0.0,0.0,0.0,840.1,840.1,905.05,0,0.0,,15000,0,5626.6
2012-11-26,NIFTY,2013-01-31,CE,4800.0,0.0,0.0,0.0,840.1,840.1,911.1,0,0.0,,15000,0,5635.9
2012-11-27,NIFTY,2013-01-31,CE,4800.0,0.0,0.0,0.0,840.1,840.1,1001.65,0,0.0,,15000,0,5727.45
2012-11-29,NIFTY,2013-01-31,CE,4800.0,0.0,0.0,0.0,840.1,840.1,1096.95,0,0.0,,15000,0,5825.0
2012-11-30,NIFTY,2013-01-31,CE,4800.0,0.0,0.0,0.0,840.1,840.1,1150.55,0,0.0,,15000,0,5879.85
2012-12-03,NIFTY,2013-01-31,CE,4800.0,0.0,0.0,0.0,840.1,840.1,1138.25,0,0.0,,15000,0,5870.95
2012-12-04,NIFTY,2013-01-31,CE,4800.0,1130.0,1130.0,1130.0,1130.0,1130.0,1130.0,1,297000.0,,15050,50,5889.25
2012-12-05,NIFTY,2013-01-31,CE,4800.0,1160.0,1160.0,1154.0,1154.0,1154.0,1154.0,3,894000.0,,15200,150,5900.5
2012-12-06,NIFTY,2013-01-31,CE,4800.0,1106.0,1130.0,1100.0,1130.0,1130.0,1130.0,5,1477000.0,,15450,250,5930.9
2012-12-07,NIFTY,2013-01-31,CE,4800.0,1160.0,1178.0,1160.0,1178.0,1178.0,1178.0,5,1492000.0,,15700,250,5907.4
2012-12-10,NIFTY,2013-01-31,CE,4800.0,1160.0,1160.0,1150.0,1150.0,1150.0,1150.0,2,596000.0,,15800,100,5908.9
2012-12-11,NIFTY,2013-01-31,CE,4800.0,1188.0,1188.0,1130.0,1133.0,1133.0,1133.0,7,2089999.9999999998,,16150,350,5898.8
2012-12-12,NIFTY,2013-01-31,CE,4800.0,1151.0,1161.0,1138.0,1155.0,1155.0,1155.0,40,11904000.0,,18150,2000,5888.0
2012-12-13,NIFTY,2013-01-31,CE,4800.0,1152.0,1152.0,1130.3,1134.6,1134.6,1134.6,26,7720999.999999999,,19450,1300,5851.5
2012-12-14,NIFTY,2013-01-31,CE,4800.0,1104.0,1125.0,1104.0,1122.0,1122.0,1122.0,27,7990000.000000001,,20800,1350,5879.6
2012-12-17,NIFTY,2013-01-31,CE,4800.0,1104.05,1104.05,1104.05,1104.05,1104.05,1104.05,1,295000.0,,20850,50,5857.9
2012-12-18,NIFTY,2013-01-31,CE,4800.0,1093.0,1150.0,1093.0,1149.0,1149.0,1149.0,41,12115000.0,,22800,1950,5896.8
2012-12-19,NIFTY,2013-01-31,CE,4800.0,1174.0,1175.0,1161.0,1172.1,1175.0,1172.1,29,8651000.0,,24250,1450,5929.6
2012-12-20,NIFTY,2013-01-31,CE,4800.0,1132.0,1168.0,1132.0,1162.0,1162.0,1162.0,24,7134999.999999999,,25250,1000,5916.4
2012-12-21,NIFTY,2013-01-31,CE,4800.0,1115.65,1126.05,1081.0,1083.1,1081.0,1083.1,338,99926000.0,,26650,1400,5847.7
2012-12-24,NIFTY,2013-01-31,CE,4800.0,1100.0,1100.0,1087.8,1098.0,1098.0,1098.0,63,18567000.0,,29650,3000,5855.75
2012-12-26,NIFTY,2013-01-31,CE,4800.0,1099.0,1154.0,1096.0,1143.15,1143.15,1143.15,327,96953000.0,,46000,16350,5905.6
2012-12-27,NIFTY,2013-01-31,CE,4800.0,1144.0,1145.0,1107.4,1111.2,1110.0,1111.2,226,66997000.0,,57150,11150,5870.1
2012-12-28,NIFTY,2013-01-31,CE,4800.0,1120.0,1120.0,1116.2,1116.2,1116.2,1116.2,2,592000.0,,57100,-50,5908.35
2012-12-31,NIFTY,2013-01-31,CE,4800.0,1130.0,1140.9,1130.0,1136.65,1136.65,1136.65,19,5635000.0,,57100,0,5905.1
2013-01-01,NIFTY,2013-01-31,CE,4800.0,1178.0,1195.0,1178.0,1195.0,1195.0,1195.0,31,9287000.0,,55850,-1250,5950.85
2013-01-02,NIFTY,2013-01-31,CE,4800.0,1215.0,1217.0,1213.0,1216.0,1216.0,1216.0,6,1804000.0,,56100,250,5993.25
2013-01-03,NIFTY,2013-01-31,CE,4800.0,1223.2,1229.8,1221.0,1221.0,1221.0,1221.0,21,6325000.0,,55050,-1050,6009.5
2013-01-04,NIFTY,2013-01-31,CE,4800.0,1203.0,1226.0,1203.0,1226.0,1226.0,1226.0,18,5407000.0,,54150,-900,6016.15
2013-01-07,NIFTY,2013-01-31,CE,4800.0,1230.0,1230.0,1207.0,1211.25,1207.0,1211.25,5,1504000.0,,53900,-250,5988.4
2013-01-08,NIFTY,2013-01-31,CE,4800.0,1192.0,1192.0,1182.0,1182.0,1182.0,1182.0,2,599000.0,,53800,-100,6001.7
2013-01-09,NIFTY,2013-01-31,CE,4800.0,1232.4,1243.0,1174.0,1188.75,1174.0,1188.75,37,11161000.0,,52000,-1800,5971.5
2013-01-10,NIFTY,2013-01-31,CE,4800.0,1189.8,1197.0,1180.0,1182.0,1182.0,1182.0,9,2695000.0,,52050,50,5968.65
2013-01-11,NIFTY,2013-01-31,CE,4800.0,1192.0,1192.0,1172.0,1172.0,1172.0,1172.0,6,1794000.0000000002,,51750,-300,5951.3
2013-01-14,NIFTY,2013-01-31,CE,4800.0,1231.0,1251.5,1225.0,1248.3,1251.05,1248.3,31,9359000.0,,50200,-1550,6024.05
2013-01-15,NIFTY,2013-01-31,CE,4800.0,1234.5,1284.0,1233.75,1274.2,1275.0,1274.2,56,16988000.0,,47500,-2700,6056.6
2013-01-16,NIFTY,2013-01-31,CE,4800.0,1255.0,1255.0,1206.0,1209.2,1211.0,1209.2,78,23584000.0,,43600,-3900,6001.85
2013-01-17,NIFTY,2013-01-31,CE,4800.0,1220.0,1235.25,1218.5,1235.25,1235.25,1235.25,7,2109000.0,,43350,-250,6039.2
2013-01-18,NIFTY,2013-01-31,CE,4800.0,1267.05,1267.05,1267.05,1267.05,1267.05,1267.05,4,1213000.0,,43150,-200,6064.4
2013-01-21,NIFTY,2013-01-31,CE,4800.0,1277.85,1278.0,1266.0,1266.0,1266.0,1266.0,4,1215000.0,,42950,-200,6082.3
2013-01-22,NIFTY,2013-01-31,CE,4800.0,1300.5,1304.5,1261.0,1261.0,1261.0,1261.0,9,2741000.0,,42600,-350,6048.5
2013-01-23,NIFTY,2013-01-31,CE,4800.0,1258.05,1258.05,1237.4,1237.4,1237.4,1237.4,17,5137000.0,,41750,-850,6054.3
2013-01-24,NIFTY,2013-01-31,CE,4800.0,1250.05,1250.05,1187.8,1210.0,1205.0,1210.0,28,8452000.0,,40650,-1100,6019.35
2013-01-25,NIFTY,2013-01-31,CE,4800.0,1218.3,1245.4,1218.3,1245.4,1245.4,1245.4,12,3621000.0,,40150,-500,6074.65
2013-01-28,NIFTY,2013-01-31,CE,4800.0,1270.0,1280.7,1263.0,1275.15,1275.2,1275.15,27,8197000.0,,38800,-1350,6074.8
2013-01-29,NIFTY,2013-01-31,CE,4800.0,1265.5,1307.0,1240.0,1243.9,1245.0,1243.9,69,20927000.0,,35350,-3450,6049.9
2013-01-30,NIFTY,2013-01-31,CE,4800.0,1256.0,1268.45,1247.6,1263.5,1263.5,1263.5,176,53302000.0,,26950,-8400,6055.75
2013-01-31,NIFTY,2013-01-31,CE,4800.0,1250.2,1256.0,1225.0,1229.9,1230.0,0.0,328,99062000.0,,17350,-9600,6034.75
2012-10-26,NIFTY,2013-01-31,CE,4900.0,0.0,0.0,0.0,920.0,0.0,878.2,0,0.0,,0,0,5664.3
2012-10-29,NIFTY,2013-01-31,CE,4900.0,0.0,0.0,0.0,920.0,0.0,876.05,0,0.0,,0,0,5665.6
2012-10-30,NIFTY,2013-01-31,CE,4900.0,0.0,0.0,0.0,920.0,0.0,807.75,0,0.0,,0,0,5597.9
2012-10-31,NIFTY,2013-01-31,CE,4900.0,0.0,0.0,0.0,920.0,0.0,827.6,0,0.0,,0,0,5619.7
2012-11-01,NIFTY,2013-01-31,CE,4900.0,0.0,0.0,0.0,920.0,0.0,851.8,0,0.0,,0,0,5645.05
2012-11-02,NIFTY,2013-01-31,CE,4900.0,0.0,0.0,0.0,920.0,0.0,902.55,0,0.0,,0,0,5697.7
2012-11-05,NIFTY,2013-01-31,CE,4900.0,0.0,0.0,0.0,920.0,0.0,905.3,0,0.0,,0,0,5704.2
2012-11-06,NIFTY,2013-01-31,CE,4900.0,0.0,0.0,0.0,920.0,0.0,924.1,0,0.0,,0,0,5724.4
2012-11-07,NIFTY,2013-01-31,CE,4900.0,0.0,0.0,0.0,920.0,0.0,957.8,0,0.0,,0,0,5760.1
2012-11-08,NIFTY,2013-01-31,CE,4900.0,0.0,0.0,0.0,920.0,0.0,935.75,0,0.0,,0,0,5738.75
2012-11-09,NIFTY,2013-01-31,CE,4900.0,0.0,0.0,0.0,920.0,0.0,882.55,0,0.0,,0,0,5686.25
2012-11-12,NIFTY,2013-01-31,CE,4900.0,0.0,0.0,0.0,920.0,0.0,876.3,0,0.0,,0,0,5683.7
2012-11-13,NIFTY,2013-01-31,CE,4900.0,0.0,0.0,0.0,920.0,0.0,858.35,0,0.0,,0,0,5666.95
2012-11-15,NIFTY,2013-01-31,CE,4900.0,0.0,0.0,0.0,920.0,0.0,820.2,0,0.0,,0,0,5631.0
2012-11-16,NIFTY,2013-01-31,CE,4900.0,0.0,0.0,0.0,920.0,0.0,762.5,0,0.0,,0,0,5574.05
2012-11-19,NIFTY,2013-01-31,CE,4900.0,0.0,0.0,0.0,920.0,0.0,756.25,0,0.0,,0,0,5571.4
2012-11-20,NIFTY,2013-01-31,CE,4900.0,0.0,0.0,0.0,920.0,0.0,755.25,0,0.0,,0,0,5571.55
2012-11-21,NIFTY,2013-01-31,CE,4900.0,0.0,0.0,0.0,920.0,0.0,797.25,0,0.0,,0,0,5614.8
2012-11-22,NIFTY,2013-01-31,CE,4900.0,0.0,0.0,0.0,920.0,0.0,809.4,0,0.0,,0,0,5627.75
2012-11-23,NIFTY,2013-01-31,CE,4900.0,0.0,0.0,0.0,920.0,0.0,806.75,0,0.0,,0,0,5626.6
2012-11-26,NIFTY,2013-01-31,CE,4900.0,776.1,776.1,776.1,776.1,776.1,776.1,260,73789000.0,,13000,13000,5635.9
2012-11-27,NIFTY,2013-01-31,CE,4900.0,0.0,0.0,0.0,776.1,776.1,903.25,0,0.0,,13000,0,5727.45
2012-11-29,NIFTY,2013-01-31,CE,4900.0,945.75,955.05,945.75,955.05,955.05,955.05,272,79508000.0,,13600,600,5825.0
2012-11-30,NIFTY,2013-01-31,CE,4900.0,0.0,0.0,0.0,955.05,955.05,1052.1,0,0.0,,13600,0,5879.85
2012-12-03,NIFTY,2013-01-31,CE,4900.0,0.0,0.0,0.0,955.05,955.05,1039.7,0,0.0,,13600,0,5870.95
2012-12-04,NIFTY,2013-01-31,CE,4900.0,1035.0,1041.0,1035.0,1041.0,1041.0,1041.0,2,594000.0,,13700,100,5889.25
2012-12-05,NIFTY,2013-01-31,CE,4900.0,0.0,0.0,0.0,1041.0,1041.0,1067.2,0,0.0,,13700,0,5900.5
2012-12-06,NIFTY,2013-01-31,CE,4900.0,0.0,0.0,0.0,1041.0,1041.0,1096.1,0,0.0,,13700,0,5930.9
2012-12-07,NIFTY,2013-01-31,CE,4900.0,0.0,0.0,0.0,1041.0,1041.0,1071.15,0,0.0,,13700,0,5907.4
2012-12-10,NIFTY,2013-01-31,CE,4900.0,0.0,0.0,0.0,1041.0,1041.0,1069.4,0,0.0,,13700,0,5908.9
2012-12-11,NIFTY,2013-01-31,CE,4900.0,1099.0,1100.75,1035.0,1035.0,1035.0,1035.0,13,3869000.0,,14100,400,5898.8
2012-12-12,NIFTY,2013-01-31,CE,4900.0,1058.0,1060.0,1058.0,1060.0,1060.0,1060.0,3,894000.0,,14250,150,5888.0
2012-12-13,NIFTY,2013-01-31,CE,4900.0,1055.0,1060.0,992.3,992.3,992.3,992.3,5,1486000.0,,14500,250,5851.5
2012-12-14,NIFTY,2013-01-31,CE,4900.0,1002.0,1016.0,1002.0,1005.0,1005.0,1005.0,7,2068000.0,,14850,350,5879.6
2012-12-17,NIFTY,2013-01-31,CE,4900.0,1030.0,1030.0,1020.0,1020.0,1020.0,1020.0,2,593000.0,,14950,100,5857.9
2012-12-18,NIFTY,2013-01-31,CE,4900.0,998.0,1060.0,995.0,1047.05,1047.05,1047.05,57,16830000.0,,17300,2350,5896.8
2012-12-19,NIFTY,2013-01-31,CE,4900.0,1067.45,1067.45,1061.1,1061.1,1061.1,1061.1,4,1193000.0,,17500,200,5929.6
2012-12-20,NIFTY,2013-01-31,CE,4900.0,1070.0,1070.0,1032.0,1055.0,1050.0,1055.0,129,38330000.0,,23900,6400,5916.4
2012-12-21,NIFTY,2013-01-31,CE,4900.0,1009.55,1018.0,1000.2,1011.0,1011.0,1011.0,134,39619000.0,,30500,6600,5847.7
2012-12-24,NIFTY,2013-01-31,CE,4900.0,999.0,999.0,983.4,997.4,998.65,997.4,43,12679000.0,,32650,2150,5855.75
2012-12-26,NIFTY,2013-01-31,CE,4900.0,1000.0,1055.65,998.0,1043.95,1043.4,1043.95,402,119334999.99999999,,52650,20000,5905.6
2012-12-27,NIFTY,2013-01-31,CE,4900.0,1044.35,1047.55,1007.8,1012.2,1007.8,1012.2,209,62019000.00000001,,61050,8400,5870.1
2012-12-28,NIFTY,2013-01-31,CE,4900.0,1012.0,1038.0,1012.0,1038.0,1038.0,1038.0,4,1184000.0,,61250,200,5908.35
2012-12-31,NIFTY,2013-01-31,CE,4900.0,1032.0,1045.0,1031.0,1034.0,1034.0,1034.0,47,13946000.0,,61500,250,5905.1
2013-01-01,NIFTY,2013-01-31,CE,4900.0,1082.0,1090.0,1082.0,1090.0,1090.0,1090.0,3,898000.0,,61650,150,5950.85
2013-01-02,NIFTY,2013-01-31,CE,4900.0,1118.9,1118.9,1118.9,1118.9,1118.9,1118.9,1,301000.0,,61600,-50,5993.25
2013-01-03,NIFTY,2013-01-31,CE,4900.0,1117.0,1117.0,1117.0,1117.0,1117.0,1117.0,3,902999.9999999999,,61450,-150,6009.5
2013-01-04,NIFTY,2013-01-31,CE,4900.0,1102.0,1125.0,1102.0,1125.0,1125.0,1125.0,3,902000.0,,61400,-50,6016.15
2013-01-07,NIFTY,2013-01-31,CE,4900.0,1134.2,1134.2,1107.5,1109.75,1107.5,1109.75,5,1504000.0,,61350,-50,5988.4
2013-01-08,NIFTY,2013-01-31,CE,4900.0,0.0,0.0,0.0,1109.75,1107.5,1128.0,0,0.0,,61350,0,6001.7
2013-01-09,NIFTY,2013-01-31,CE,4900.0,1119.0,1119.0,1113.0,1113.0,1113.0,1113.0,5,1504000.0,,61100,-250,5971.5
2013-01-10,NIFTY,2013-01-31,CE,4900.0,1096.0,1098.0,1086.8,1087.4,1087.4,1087.4,5,1498000.0,,61200,100,5968.65
2013-01-11,NIFTY,2013-01-31,CE,4900.0,0.0,0.0,0.0,1087.4,1087.4,1074.1,0,0.0,,61200,0,5951.3
2013-01-14,NIFTY,2013-01-31,CE,4900.0,1081.65,1130.55,1081.65,1130.55,1130.55,1130.55,4,1204000.0,,61000,-200,6024.05
2013-01-15,NIFTY,2013-01-31,CE,4900.0,1141.55,1169.45,1141.55,1169.45,1169.45,1169.45,2,606000.0,,61000,0,6056.6
2013-01-16,NIFTY,2013-01-31,CE,4900.0,1109.0,1109.0,1109.0,1109.0,1109.0,1109.0,1,300000.0,,60950,-50,6001.85
2013-01-17,NIFTY,2013-01-31,CE,4900.0,1114.0,1160.0,1114.0,1160.0,1160.0,1160.0,11,3317000.0,,60550,-400,6039.2
2013-01-18,NIFTY,2013-01-31,CE,4900.0,0.0,0.0,0.0,1160.0,1160.0,1179.25,0,0.0,,60550,0,6064.4
2013-01-21,NIFTY,2013-01-31,CE,4900.0,1176.05,1186.3,1163.3,1184.55,1184.55,1184.55,32,9718000.0,,60400,-150,6082.3
2013-01-22,NIFTY,2013-01-31,CE,4900.0,1193.65,1196.0,1147.65,1152.55,1148.35,1152.55,31,9399000.0,,60000,-400,6048.5
2013-01-23,NIFTY,2013-01-31,CE,4900.0,1156.0,1165.0,1124.0,1152.95,1152.95,1152.95,117,35403000.0,,54350,-5650,6054.3
2013-01-24,NIFTY,2013-01-31,CE,4900.0,1103.45,1152.5,1103.45,1108.0,1108.0,1108.0,122,36837000.0,,48700,-5650,6019.35
2013-01-25,NIFTY,2013-01-31,CE,4900.0,1119.0,1173.0,1119.0,1173.0,1173.0,1173.0,27,8145000.0,,47400,-1300,6074.65
2013-01-28,NIFTY,2013-01-31,CE,4900.0,1175.0,1175.0,1160.0,1169.0,1170.0,1169.0,172,52204000.0,,49300,1900,6074.8
2013-01-29,NIFTY,2013-01-31,CE,4900.0,1165.0,1213.7,1140.0,1141.65,1140.7,1141.65,471,142850000.0,,42450,-6850,6049.9
2013-01-30,NIFTY,2013-01-31,CE,4900.0,1160.0,1170.6,1148.0,1153.55,1151.0,1153.55,590,178721000.0,,30950,-11500,6055.75
2013-01-31,NIFTY,2013-01-31,CE,4900.0,1151.0,1160.1,1130.0,1131.2,1130.0,0.0,448,135402000.0,,14200,-16750,6034.75
2012-10-26,NIFTY,2013-01-31,CE,6000.0,73.0,79.9,67.0,71.3,73.2,71.3,2261,686531000.0,,79850,79850,5664.3
2012-10-29,NIFTY,2013-01-31,CE,6000.0,76.5,80.0,68.45,73.65,74.8,73.65,930,282444000.0,,107900,28050,5665.6
2012-10-30,NIFTY,2013-01-31,CE,6000.0,72.0,80.05,52.4,54.15,52.4,54.15,1490,451354000.0,,169600,61700,5597.9
2012-10-31,NIFTY,2013-01-31,CE,6000.0,54.0,57.0,50.5,55.95,55.3,55.95,1973,597281000.0,,223700,54100,5619.7
2012-11-01,NIFTY,2013-01-31,CE,6000.0,54.4,62.55,52.15,60.25,59.05,60.25,2132,645789000.0,,237700,14000,5645.05
2012-11-02,NIFTY,2013-01-31,CE,6000.0,68.0,78.0,67.1,74.65,74.8,74.65,987,299624000.0,,252250,14550,5697.7
2012-11-05,NIFTY,2013-01-31,CE,6000.0,73.25,77.15,68.7,76.65,75.4,76.65,210,63772000.0,,252450,200,5704.2
2012-11-06,NIFTY,2013-01-31,CE,6000.0,76.0,90.0,75.85,88.8,89.45,88.8,1337,406770000.0,,258250,5800,5724.4
2012-11-07,NIFTY,2013-01-31,CE,6000.0,86.5,101.0,80.1,90.5,92.15,90.5,1664,507035000.00000006,,277050,18800,5760.1
2012-11-08,NIFTY,2013-01-31,CE,6000.0,78.2,83.85,75.1,79.7,81.0,79.7,1812,550805000.0,,310350,33300,5738.75
2012-11-09,NIFTY,2013-01-31,CE,6000.0,80.3,85.0,63.0,65.0,65.0,65.0,1913,580711000.0,,314250,3900,5686.25
2012-11-12,NIFTY,2013-01-31,CE,6000.0,65.95,67.6,59.0,62.15,62.1,62.15,934,283126000.0,,334750,20500,5683.7
2012-11-13,NIFTY,2013-01-31,CE,6000.0,55.0,56.7,51.5,53.25,51.5,53.25,523,158308000.0,,337050,2300,5666.95
2012-11-15,NIFTY,2013-01-31,CE,6000.0,45.0,47.4,43.0,45.65,45.3,45.65,2349,709947000.0,,371200,34150,5631.0
2012-11-16,NIFTY,2013-01-31,CE,6000.0,46.5,48.25,32.75,34.05,32.75,34.05,1617,488342000.0,,354500,-16700,5574.05
2012-11-19,NIFTY,2013-01-31,CE,6000.0,34.9,35.5,30.0,32.8,33.5,32.8,2829,853310000.0,,332200,-22300,5571.4
2012-11-20,NIFTY,2013-01-31,CE,6000.0,34.0,35.05,27.0,27.9,28.4,27.9,1287,388066000.0,,321200,-11000,5571.55
2012-11-21,NIFTY,2013-01-31,CE,6000.0,29.4,33.7,26.7,32.35,31.75,32.35,896,270179000.0,,328550,7350,5614.8
2012-11-22,NIFTY,2013-01-31,CE,6000.0,32.55,35.6,30.2,32.4,32.3,32.4,884,266683000.0,,344050,15500,5627.75
2012-11-23,NIFTY,2013-01-31,CE,6000.0,32.55,33.0,23.45,30.3,29.3,30.3,3127,942610000.0,,374450,30400,5626.6
2012-11-26,NIFTY,2013-01-31,CE,6000.0,30.05,32.65,28.5,29.6,30.0,29.6,1524,459481000.00000006,,419900,45450,5635.9
2012-11-27,NIFTY,2013-01-31,CE,6000.0,23.3,48.1,23.3,46.55,46.25,46.55,4809,1452673000.0,,482050,62150,5727.45
2012-11-29,NIFTY,2013-01-31,CE,6000.0,50.0,93.1,50.0,89.6,90.0,89.6,19825,6021378000.0,,836400,354350,5825.0
2012-11-30,NIFTY,2013-01-31,CE,6000.0,92.05,107.1,84.5,100.2,98.2,100.2,10890,3319540000.0,,969000,132600,5879.85
2012-12-03,NIFTY,2013-01-31,CE,6000.0,99.8,110.5,93.0,102.35,104.65,102.35,10141,3093294000.0,,1150650,181650,5870.95
2012-12-04,NIFTY,2013-01-31,CE,6000.0,97.4,109.65,94.85,108.15,109.0,108.15,6844,2088631000.0000002,,1116300,-34350,5889.25
2012-12-05,NIFTY,2013-01-31,CE,6000.0,119.9,126.5,112.0,118.8,123.0,118.8,10807,3306062000.0000005,,1079050,-37250,5900.5
2012-12-06,NIFTY,2013-01-31,CE,6000.0,118.45,134.0,83.75,128.15,132.05,128.15,20471,6240941000.0,,1095900,16850,5930.9
2012-12-07,NIFTY,2013-01-31,CE,6000.0,129.35,129.35,101.0,111.0,104.0,111.0,12674,3876147000.0,,1214000,118100,5907.4
